Carbon Monoxide,Butane,Humidity,Temp in °C,Class
227,111,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,113,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
228,112,13,23,0
227,112,13,23,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,113,13,24,0
227,112,13,24,0
227,111,13,23,0
227,111,13,23,0
228,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,111,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
228,112,13,23,0
227,112,13,23,0
227,111,13,23,0
227,111,13,23,0
227,112,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,23,0
375,160,47,34,1
526,208,76,31,1
689,252,97,34,1
520,210,64,12,1
361,175,33,12,1
210,129,6,14,1
227,112,13,23,0
227,111,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,111,13,23,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,23,0
227,112,13,23,0
227,112,13,23,0
461,167,71,34,1
677,226,121,35,1
449,177,73,14,1
220,131,19,13,1
227,111,13,23,0
227,112,13,23,0
227,112,13,23,0
227,111,13,23,0
227,112,13,23,0
228,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,111,13,24,0
227,112,13,24,0
227,111,13,24,0
227,111,13,24,0
227,112,13,24,0
227,111,13,24,0
227,111,13,24,0
374,151,49,33,1
540,194,76,36,1
702,237,103,33,1
531,198,72,13,1
364,161,44,16,1
204,123,6,12,1
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,111,13,23,0
227,112,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,23,0
227,112,13,23,0
227,111,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
226,112,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,23,0
226,111,13,23,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,112,13,24,0
227,111,13,24,0
228,111,13,24,0
227,112,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,23,0
226,111,13,23,0
227,111,13,23,0
227,111,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,24,0
227,111,13,24,0
227,111,13,24,0
226,112,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,112,13,24,0
227,111,13,24,0
227,111,13,24,0
226,112,13,24,0
227,111,13,24,0
227,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,112,13,24,0
226,111,13,23,0
227,112,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,23,0
226,111,13,23,0
227,111,13,23,0
227,112,13,23,0
227,112,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
227,112,13,24,0
226,111,13,24,0
227,111,13,23,0
227,112,13,23,0
227,111,13,23,0
226,111,13,23,0
227,111,13,23,0
226,111,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,23,0
227,111,13,23,0
226,111,13,23,0
227,112,13,24,0
446,160,65,36,1
661,218,109,35,1
448,159,63,12,1
239,108,17,15,1
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,112,13,24,0
226,111,13,23,0
227,111,13,23,0
227,112,13,23,0
227,111,13,23,0
227,111,13,23,0
457,168,52,34,1
674,227,103,31,1
455,175,59,12,1
235,119,11,12,1
226,111,13,23,0
227,111,13,23,0
227,111,13,23,0
226,111,13,23,0
227,111,13,23,0
227,111,13,23,0
226,111,13,23,0
226,111,13,24,0
227,112,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,111,13,23,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,112,13,24,0
227,111,13,23,0
226,111,13,23,0
226,111,13,23,0
227,111,13,23,0
226,111,13,23,0
227,111,13,23,0
227,111,13,23,0
460,172,63,35,1
671,222,121,35,1
436,172,66,14,1
205,120,9,15,1
226,111,13,23,0
227,111,13,23,0
226,112,13,23,0
226,112,13,23,0
226,111,13,23,0
227,111,13,24,0
227,111,13,24,0
227,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
227,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,111,13,23,0
455,158,46,32,1
681,213,88,32,1
474,165,55,13,1
240,115,15,15,1
227,111,13,23,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
227,112,13,23,0
227,111,13,23,0
227,111,13,23,0
441,158,55,35,1
648,206,89,35,1
414,145,42,11,1
205,97,-2,14,1
227,111,13,23,0
227,111,13,23,0
226,111,13,23,0
227,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
226,112,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,112,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,23,0
227,111,13,23,0
227,112,13,23,0
226,111,13,23,0
227,111,13,23,0
226,111,13,23,0
227,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,112,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,112,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,112,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
441,168,49,33,1
649,219,87,36,1
415,163,50,16,1
195,113,10,15,1
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,112,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,23,0
227,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,111,13,23,0
227,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,111,13,23,0
226,112,13,23,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,112,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
226,111,13,24,0
227,111,13,24,0
378,155,39,32,1
534,203,66,33,1
707,243,88,32,1
560,201,60,15,1
391,152,32,15,1
235,111,9,15,1
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,110,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,112,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
650,195,110,35,1
237,101,4,14,1
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,112,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
445,162,67,36,1
678,218,113,35,1
453,161,59,14,1
218,115,5,16,1
226,112,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
444,163,44,36,1
671,220,80,32,1
454,172,39,15,1
234,122,1,12,1
226,112,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,110,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
643,208,104,36,1
249,117,14,14,1
227,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,112,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,112,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
637,199,118,34,1
222,108,12,12,1
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,110,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,112,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,110,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,112,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
227,111,13,24,0
226,110,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,110,13,24,0
226,111,13,24,0
226,111,13,24,0
226,110,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,110,13,24,0
226,111,13,24,0
226,110,13,24,0
226,111,13,24,0
226,111,13,24,0
226,110,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,110,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
644,204,106,35,1
240,116,19,14,1
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,112,13,24,0
226,111,13,24,0
227,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
226,111,13,24,0
